id,url,label,coarse_label,html_title,meta_description,http_response,root_page_title,h1,h2,h3,h4,h5,h6,div_text
158,https://www.townofhamburgny.gov/citizens-police-academy/,Training & Hiring Info,Info About Officers,"","",404,"","","","","","","",""
159,https://delcopa.gov/vote/pdf/2022/p2022-write-in-cumulation-request.pdf,Not Criminal Justice Related,Not Criminal Justice Related,"","",200,"","","","","","","",""
160,https://www.roseville.ca.us/government/departments/police_department/crime_log/crime_log_oct_03_-_oct_16__2020,Crime Maps & Reports,Agency-Published Resources,"","",404,"","","","","","","",""
161,https://www.clarkstown.gov/police/child-safety-seats/,Media Bulletins,Agency-Published Resources,Child Safety Seats – Town of Clarkstown,"",200,"
			Town of Clarkstown – New City, NY		","[""Child Safety Seats""]","[""Town of Clarkstown"", ""Town of Clarkstown"", ""Child Safety Seats"", ""Schedule A Car Seat Appointment"", ""NYS Child Restaint Law FAQ"", ""Thanks for signing up!"", ""Clarkstown eNews"", ""Government"", ""How Do I?"", ""Quick Links""]","[""Town of Clarkstown"", ""Town of Clarkstown"", ""Town of Clarkstown"", ""Sign up for our Newsletter"", ""© 2021 Town of Clarkstown""]",[],"[""The next child seat event will be on Sunday February 19th from 9am till 12pm at the Bardonia Fire House.""]","[""Departments"", ""Sign Up"", ""Find"", ""Apply"", ""Report"", ""Pay For""]","+1 (845) 639-2000 10 Maple Ave., New City, NY Search Search Close this search box. Search Search Close this search box. Town of Clarkstown Town Hall Town Supervisor Town Leadership & Administration Town Council Meeting & Council Member Information Town Clerk Public Inquires & Compliance Highway Department Road Maintenance, Yard Waste & Leaf Pickup Town Calendar What’s Happening in Clarkstown Agenda & Minutes Town Board Agenda & Minutes Boards & Commissions Boards & Commissions Members, Agendas, Minutes News Recent Press Releases & Town News Archive Town Code Local Laws, Ordinances & Resolutions Town History Read About The Town’s History Departments Assessor Attorney Building Engineering and Facilities Management Justice Court Mini Trans Personnel Planning Police Purchasing Parks & Recreation How Do I? Sign Up Community Pass eAlerts Ready Clarkstown Find Agenda & Minutes Official Town Map Permits, Applications, Flyers Town Code Town History Town Zoning Map Apply Building Permits Certificates of Occupancy Conservation License Disabled Parking Permits Employment Foil Request Dog License Fire Permits Marriage License Nanuet Train Station Tax Exemption Report Crime Code Violation Flooding Garbage & Recycling Street Lights & Potholes Pay For View or Pay Taxes Recreation Programs Pay For Tickets Residents 311 Request Report, Submit, Track & View Service Requests Building Permits Electrical, Plumbing & Structural Permits Parks & Recreation Recreation Programs, Parks, Centers, Pools & More Animal Care & Control Domestic Animals & Wildlife Compliance Senior Citizens Senior Programs, Clubs & Calendar Town Code Local Laws, Ordinances & Resolutions Recycling Recycling Guidelines & Tips Town of Clarkstown 10 Maple Avenue New City, NY 10956 (845) 639-2000 Business Building Permits Electrical, Plumbing, or Structural Permits Tourism Map Clarkstown Tourism Map Town Code Local Laws, Ordinances & Resolutions Boards & Commissions Boards & Commissions Members, Agendas, Minutes Planning Board Projects Current Planning Board Projects Under Review New City Chamber of Commerce Nanuet Chamber of Commerce Town of Clarkstown 10 Maple Avenue New City, NY 10956 (845) 639-2000 Community Libraries Clarkstown Local Free Libraries Schools Clarkstown Local School Districts Utilities Water & Electric Local Support Organizations Experiencing Hardship or Need Help? Senior Citizens Senior Programs, Clubs & Calendar Volunteer Fire & Ambulance Local Volunteer First Responders Town of Clarkstown 10 Maple Avenue New City, NY 10956 (845) 639-2000 Grievance Day, May 24, 2022, For Procedures Click Here "
162,https://detroitmi.gov/departments/police-department/abandoned-vehicle,Policies & Contracts,Info About Agencies,Abandoned Vehicle | City of Detroit,"Abandoned vehicles create community problems. Street cleaning and snow removal become difficult tasks with abandoned vehicles in the way. Abandoned vehicles in yards are possible fire hazards. Abandoned vehicles project a negative image of our city. Together, we can give Detroit the necessary makeover to produce clean streets. If the vehicle is your own: move it, have it towed, or donate it. If the vehicle is not yours; REPORT it to your local police precinct. City Ord. - Sec. 55-6-85. When are vehicles deemed abandoned. The following conditions are required before any vehicle shall be deemed to be an abandoned vehicle: (1) The vehicle shall be abandoned when it has remained on a public street, highway, alley or public place for a period of forty-eight (48) continuous hours or more and from its condition and the surrounding circumstances, shall reasonably appear to be unclaimed, discarded, deserted or abandoned. (2) A vehicle is deemed abandoned on private property when it has remained on the private property for a period of forty-eight (48) continuous hours or more without the consent of the owner or lessee of the property, or for a period of forty-eight (48) continuous hours or more after the consent of the owner has been revoked. (Code 1964, § 38-15-2)",200,City of Detroit | Opportunity Rising,"[""Abandoned Vehicle""]","[""Top Links"", ""Site Menu"", ""News & Events"", ""Contacts""]",[],[],[],[],""
163,http://www.lafayettepolice.us/1879/water-tips,Not Criminal Justice Related,Not Criminal Justice Related,"Water Tips | Lafayette, IN - Official Website",Tips on water consumption and water equipment.,200,"Police Department | Lafayette, IN - Official Website","[""Water Tips""]",[],"[""Contact Us"", ""FAQs"", ""Site Links"", ""Loading""]",[],[],[],"Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Government Services Our Community Business & Development How Do I... Transparency Home Government Departments H - W Water Works Water Tips Water Tips Keep meter pits uncovered from grass, dirt, or any kind of debris in case we need to get in the pit. Know where your inside shut off valve is located and exercise it occasionally. If you notice discolored water, attempt to flush by running the cold water in the bathtub for up to 20 minutes before calling.  This will generally clear up any issue you may have. If you have a leak or broken pipe in your house turn off your inside shut off valve first to see if this stops the flow of water.  If this does not stop the flow call 765-807-1100 to request a Customer Service Tech be sent to shut off water in the meter pit. Lafayette Water Works is responsible for the service lines that run from the water main to the meter.  The service lines from the meter to the house are the customer's responsibility. If you notice a foul smell coming from your hot water, but not from the cold, it is most likely a problem with your water heater. If you just moved into your residence make sure your inside shut off valve is on before calling to set up service. Reports Meter Change-out Staff Upgrades Water's Path to You Water Tips Wellhead Protection Program Wellhead Protection Program Brochures Water Works Waivers Employment Utilities Payment Submit a Request Permits & Licensing Agendas & Minutes Contact Us 20 N 6th Street Lafayette, IN  47901 Phone: 765-807-1000 FAQs How do I navigate the Lafayette website? Do I need to create an account? How do I find something fun and exciting to do in Lafayette? How do I report a pothole or damaged street? /FAQ.aspx Site Links Home Accessibility Contact Us Copyright Notices Site Map /QuickLinks.aspx Government Websites by CivicPlus® Enable Google Translate "
164,https://springfield-or.gov/copy-of-springfield-police-seeking-community-input-via-online-survey/,Poor Data Source,Poor Data Source,Springfield Police Seeking Community Input Via Online Survey – City of Springfield Oregon,"",200,City of Springfield Oregon,"[""Springfield Police Seeking Community Input Via Online Survey""]",[],[],[],[],[],""
165,https://hollister.ca.gov/government/city-departments/police/social-networking/,Contact Info & Agency Meta,Info About Agencies,"Social Networking – City of Hollister, California","",200,"City of Hollister, California",[],[],"[""Follow Us on..."", ""Follow HPD…."", ""Hollister Police Social Media Guide"", ""We are Hiring"", ""Follow Us on....""]",[],[],[],""
166,https://www.antioch.il.gov/wpfb-file/03-10-17-police-and-fire-agenda-pdf-3/,Poor Data Source,Poor Data Source,"03-10-17 Police And Fire Agenda - Antioch, IL",9106 03 10 17 police and fire agenda pdf commissions commission agendas 2017 1489012459 ab4ffd3c187e6425c1be0346d2cb25ab 219x300 _3ldvcho1f1gc thumb jpg 08 34 19 0 pdf application trustees mary c dominiak ed macek jerry t johnson scott a pierce jay jozwiak ted p poulos lawrence m hanson mayor lori k romine village clerk notice of public meeting,200,"Home - Antioch, IL","[""03-10-17 Police And Fire Agenda""]",[],[],[],[],[],Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset 
167,https://www.mass.gov/doc/anderson-deborah-v-boston-police-department-71510/download,Court Cases,Jails & Courts Specific,"","",200,"","","","","","","",""
168,https://spdblotter.seattle.gov/2012/08/28/two-arrested-for-trying-to-pimp-undercover-cops-at-westlake/,Media Bulletins,Agency-Published Resources,Two Arrested For Trying to Pimp Undercover Cops At Westlake - SPD Blotter,"",200,403 Forbidden,"[""Two Arrested For Trying to Pimp Undercover Cops At Westlake""]","[""Find Posts By Topic"", ""Featured Posts"", ""Police"", ""City-Wide Information"", ""Top Requests"", ""Policies""]","[""Animals"", ""Assistance"", ""For Businesses"", ""Civil Rights"", ""Elected Officials"", ""Explore the City"", ""Get Involved"", ""Immigrants and Refugees"", ""Issues and Initiatives"", ""Learning and Education"", ""Public Safety"", ""Transportation and Development"", ""Technology"", ""Utilities""]","[""Browse the Archive""]",[],[],"Seattle.gov Choose a language: English English Google Translate may not accurately translate all content. Read disclaimer . For general City questions, please call 206-684-2489 . Tell us your requested language in English, and we can connect you with an interpreter. Continue Cancel Español Es posible que Google Translate no traduzca con precisión todo el contenido. Lea el descargo de responsabilidad . Si necesita ayuda en otro idioma, díganos en inglés nombre del idioma que necesita y lo conectaremos con un intérprete: 206-684-2489 Seguir Cancelar 中國語文 Google翻譯可能無法準確翻譯所有內容。 閱讀免責聲明 。 如果您需要翻譯，請用英語説出您所需要的語言，我們將爲你連接口譯員: 206-684-2489 繼續 取消 简体中文 Google翻译可能无法准确翻译所有内容。 阅读免责声明 。 如果您需要翻译，请用英语说出您所需要的语言，我们将为你连接口译员: 206-684-2489 继续 取消 Tiếng Việt Google Dịch có thể không dịch chính xác tất cả nội dung. Đọc tuyên bố từ chối trách nhiệm . Nếu quý vị cần hỗ trợ về ngôn ngữ, xin vui lòng cho chúng tôi biết ngôn ngữ quý vị cần hỗ trợ bằng tiếng Anh (ví dụ “Vietnamese”), chúng tôi sẽ kết nối quý vị với một thông dịch viên: 206-684-2489 Tiếp tục Huỷ bỏ русский язык Google Translate не может точно перевести весь контент. Прочтите отказ от ответственности . Если вам нужна языковая помощь, сообщите нам на английском, какой язык вам нужен, и мы свяжем вас с переводчиком: 206-684-2489 Продолжать Отмена Af-Soomaali Google Translate ayaan si sax ah u turjumi karin dhammaan waxyaabaha ku jira. Akhri afeef . Haddii aad u baahan tahay caawimaad luqadeed, fadlan noogu sheeg Ingiriisiga luqadda aad u baahan tahay, ka dib waxaan kugu xiri doonnaa turjubaan: 206-684-2489 Sii wad Jooji አማርኛ የጉግል ትርጉም ሁሉንም ይዘቶች በትክክል መተርጎም ላይችል ይችላል። ማስተባበያ አንብብ ፡፡ ኣስተርጓሚ ካስፈለግዎ የሚፈልጉትን ቋንቋ በእንግልዝኛ ይንገሩን፣ ከኣስተርጓሚ እናገናኝዎታለን። 206-684-2489 ቀጥል ሰርዝ 한국어 구글은 정확하게 모든 내용을 번역하지 않을 수 있습니다 번역. 읽기 면책 조항 . 언어지원이 필요한 경우, 필요한 언어를 영어로 말씀해 주시면 통역사와 연결해 드리겠습니다: 206-684-2489 계속하다 취소 Tagalog Maaaring hindi tumpak na isalin ng Google Translate ang lahat ng nilalaman. Basahin ang disclaimer . Para sa mga pangkalahatang katanungan sa Lungsod, mangyaring tawagan ang 206-684-2489 . Sabihin sa amin ang hiniling mong wika sa Ingles, at maikokonekta ka namin sa isang interpreter. Magpatuloy Kanselahin ภาษาไทย Google Translate อาจแปลเนื้อหาทั้งหมดไม่ถูกต้อง อ่านข้อจำกัดความรับผิดชอบ สำหรับคำถามทั่วไปเกี่ยวกับเมืองโปรดโทร 206-684-2489 บอกภาษาที่คุณต้องการเป็นภาษาอังกฤษและเราสามารถติดต่อคุณกับล่ามได้ ดำเนินการต่อ ยกเลิก 日本語 Google翻訳は、すべてのコンテンツを正確に翻訳するとは限りません. 免責事項をお読みください 。 市の一般的な質問については 206-684-2489 に電話してください。ご希望の言語を英語で教えていただければ、通訳をご案内いたします。 継続する キャンセル ភាសាខ្មែរ កម្មវិធីបកប្រែហ្គូហ្គោលមិនអាចបកប្រែមាតិកាទាំងអស់បានត្រឹមត្រូវទេ។ អានការបដិសេធ។ សម្រាប់សំណួរទូទៅរបស់ទីក្រុងសូមទូរស័ព្ទមក 206-684-2489 ។ ប្រាប់យើងពីភាសាដែលអ្នកស្នើសុំជាភាសាអង់គ្លេសហើយយើងអាចភ្ជាប់អ្នកជាមួយអ្នកបកប្រែភាសា។ បន្ត បោះបង់ ພາສາລາວ Google Translate ອາດຈະບໍ່ແປເນື້ອຫາທັງ ໝົດ ຢ່າງຖືກຕ້ອງ. ອ່ານປະຕິເສດ . ສຳ ລັບ ຄຳ ຖາມທົ່ວໄປຂອງເມືອງ, ກະລຸນາໂທຫາ 206-684-2489 . ບອກພວກເຮົາເປັນພາສາອັງກິດທີ່ທ່ານຮ້ອງຂໍ, ແລະພວກເຮົາສາມາດເຊື່ອມຕໍ່ທ່ານກັບນາຍແປພາສາ. ສືບຕໍ່ ຍົກເລີກ Українська Перекладач Google може не точно перекласти весь вміст. Прочитайте застереження . За загальними запитаннями про місто, будь ласка, телефонуйте 206-684-2489 . Розкажіть нам про вашу мову англійською мовою, і ми можемо зв’язати вас із перекладачем. Продовжуйте Скасувати Français Google Traduction peut ne pas traduire correctement tout le contenu. Lisez la clause de non-responsabilité . Pour des questions générales sur la ville, veuillez appeler le 206-684-2489 . Dites-nous votre langue souhaitée en anglais, et nous pourrons vous mettre en contact avec un interprète. Continuer Annuler "
169,http://www.tampa.gov/police/recruit-scholarship-program,Resources,Agency-Published Resources,Police Recruit Scholarship Program | City of Tampa,"The Tampa Police Department seeks the best possible candidates to become police officers with our agency. The department seeks those who have an interest in law enforcement and have no prior law enforcement certification. In order to attract the best-qualified candidates, the department developed the Police Recruit Scholarship Program. Those selected for this program are enrolled in the local Police Academy.",200,City of Tampa,"[""Police Recruit Scholarship Program""]","[""Police Department"", ""Key Services"", ""Report A Problem"", ""Contact"", ""Connect With Us""]",[],[],[],[],""
170,http://lafayettepolice.us/340/guard-rail-repair-replacement,Not Criminal Justice Related,Not Criminal Justice Related,"Guard Rail Repair & Replacement | Lafayette, IN - Official Website",The Lafayette Street Department maintains and repairs publicly owned guard rails within the City. ,200,"Police Department | Lafayette, IN - Official Website","[""Guard Rail Repair & Replacement""]",[],"[""Contact Us"", """", ""Dan Crowell"", ""Street Department"", ""Contact Us"", ""FAQs"", ""Site Links"", ""Loading""]",[],[],[],"Skip to Main Content Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Government Services Our Community Business & Development How Do I... Transparency Home Government Departments H - W Street Department Report Problems Guard Rail Repair & Replacement Guard Rail Repair & Replacement The Lafayette Street Department maintains and repairs publicly owned guard rails within the City. Contact Us “Keeping roadways in tip-top shape, sprucing up right-of-way areas, removing snow and picking up leaves—it’s all in a day’s work for your city Street Department.” - Dan Crowell, Street Commissioner Dan Crowell Street Commissioner Email Street Department 260 S 3rd Street Lafayette, IN 47901 Phone: 765-807-1410 Asphalt & Concrete Repair Graffiti Removal Guard Rail Repair & Replacement Right of Way Mowing Snow Removal Street Light Outages Submit a Request Employment Utilities Payment Submit a Request Permits & Licensing Agendas & Minutes Contact Us 20 N 6th Street Lafayette, IN  47901 Phone: 765-807-1000 FAQs How do I navigate the Lafayette website? Do I need to create an account? How do I find something fun and exciting to do in Lafayette? How do I report a pothole or damaged street? /FAQ.aspx Site Links Home Accessibility Contact Us Copyright Notices Site Map /QuickLinks.aspx Government Websites by CivicPlus® Enable Google Translate Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Search Government Services Our Community Business & Development How Do I... Transparency Home Government Departments H - W Street Department Report Problems Guard Rail Repair & Replacement Guard Rail Repair & Replacement The Lafayette Street Department maintains and repairs publicly owned guard rails within the City. Contact Us “Keeping roadways in tip-top shape, sprucing up right-of-way areas, removing snow and picking up leaves—it’s all in a day’s work for your city Street Department.” - Dan Crowell, Street Commissioner Dan Crowell Street Commissioner Email Street Department 260 S 3rd Street Lafayette, IN 47901 Phone: 765-807-1410 Asphalt & Concrete Repair Graffiti Removal Guard Rail Repair & Replacement Right of Way Mowing Snow Removal Street Light Outages Submit a Request Employment Utilities Payment Submit a Request Permits & Licensing Agendas & Minutes Contact Us 20 N 6th Street Lafayette, IN  47901 Phone: 765-807-1000 FAQs How do I navigate the Lafayette website? Do I need to create an account? How do I find something fun and exciting to do in Lafayette? How do I report a pothole or damaged street? /FAQ.aspx Site Links Home Accessibility Contact Us Copyright Notices Site Map /QuickLinks.aspx Government Websites by CivicPlus® Enable Google Translate Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In "
171,https://www.montgomeryohio.gov/topics/police-safety-programs/,Poor Data Source,Poor Data Source,"Police Safety Programs Toggle Archives - Montgomery, Ohio","",200,"Welcome - Montgomery, Ohio","[""FAQ Topic: Police Safety Programs Toggle""]","[""Primary menu links"", ""Action toolbar"", ""Speaker Requests"", ""Safety Village"", ""Safe Zone for Online Purchases"", ""Neighborhood Watch"", ""HomeSafe Checks"", ""Fingerprinting"", ""Community Emergency Response Team (CERT)1"", ""Background Record Check"", ""Welcome"", ""Engage"", ""Help"", ""Mental Health Resource""]",[],[],[],[],"Montgomery, Ohio Primary menu links Services Community Government Events News Contact Action toolbar Answers Report Issue Translate Translate language select Select language Afrikaans Albanian Amharic Arabic Armenian Azerbaijani Basque Belarusian Bengali Bosnian Bulgarian Catalan Cebuano Chichewa Chinese (Simplified) Chinese (Traditional) Corsican Croatian Czech Danish Dutch English Esperanto Estonian Filipino Finnish French Frisian Galician Georgian German Greek Gujarati Haitian Creole Hausa Hawaiian Hebrew Hindi Hmong Hungarian Icelandic Igbo Indonesian Irish Italian Japanese Javanese Kannada Kazakh Khmer Korean Kurdish (Kurmanji) Kyrgyz Lao Latin Latvian Lithuanian Luxembourgish Macedonian Malagasy Malay Malayalam Maltese Maori Marathi Mongolian Myanmar (Burmese) Nepali Norwegian Pashto Persian Polish Portuguese Punjabi Romanian Russian Samoan Scottish Gaelic Serbian Sesotho Shona Sindhi Sinhala Slovak Slovenian Somali Spanish Sundanese Swahili Swedish Tajik Tamil Telugu Thai Turkish Ukrainian Urdu Uzbek Vietnamese Welsh Xhosa Yiddish Yoruba Zulu Search Primary menu links Services Community Government Events News Contact Action toolbar Answers Report Issue Translate Translate language select Select language Afrikaans Albanian Amharic Arabic Armenian Azerbaijani Basque Belarusian Bengali Bosnian Bulgarian Catalan Cebuano Chichewa Chinese (Simplified) Chinese (Traditional) Corsican Croatian Czech Danish Dutch English Esperanto Estonian Filipino Finnish French Frisian Galician Georgian German Greek Gujarati Haitian Creole Hausa Hawaiian Hebrew Hindi Hmong Hungarian Icelandic Igbo Indonesian Irish Italian Japanese Javanese Kannada Kazakh Khmer Korean Kurdish (Kurmanji) Kyrgyz Lao Latin Latvian Lithuanian Luxembourgish Macedonian Malagasy Malay Malayalam Maltese Maori Marathi Mongolian Myanmar (Burmese) Nepali Norwegian Pashto Persian Polish Portuguese Punjabi Romanian Russian Samoan Scottish Gaelic Serbian Sesotho Shona Sindhi Sinhala Slovak Slovenian Somali Spanish Sundanese Swahili Swedish Tajik Tamil Telugu Thai Turkish Ukrainian Urdu Uzbek Vietnamese Welsh Xhosa Yiddish Yoruba Zulu Search Select language Afrikaans Albanian Amharic Arabic Armenian Azerbaijani Basque Belarusian Bengali Bosnian Bulgarian Catalan Cebuano Chichewa Chinese (Simplified) Chinese (Traditional) Corsican Croatian Czech Danish Dutch English Esperanto Estonian Filipino Finnish French Frisian Galician Georgian German Greek Gujarati Haitian Creole Hausa Hawaiian Hebrew Hindi Hmong Hungarian Icelandic Igbo Indonesian Irish Italian Japanese Javanese Kannada Kazakh Khmer Korean Kurdish (Kurmanji) Kyrgyz Lao Latin Latvian Lithuanian Luxembourgish Macedonian Malagasy Malay Malayalam Maltese Maori Marathi Mongolian Myanmar (Burmese) Nepali Norwegian Pashto Persian Polish Portuguese Punjabi Romanian Russian Samoan Scottish Gaelic Serbian Sesotho Shona Sindhi Sinhala Slovak Slovenian Somali Spanish Sundanese Swahili Swedish Tajik Tamil Telugu Thai Turkish Ukrainian Urdu Uzbek Vietnamese Welsh Xhosa Yiddish Yoruba Zulu Montgomery, Ohio Montgomery, Ohio Montgomery, Ohio "
172,https://chandlerazpd.gov/2013/07/prescription-medication-drop-boxes-now-accessible-in-all-chandler-police-stations/,Media Bulletins,Agency-Published Resources,Prescription Medication Drop-Boxes Now Accessible In All Chandler Police Stations – Chandler Police Department,"",200,Chandler Police Department,"[""Prescription Medication Drop-Boxes Now Accessible In All Chandler Police Stations""]",[],"[""Quick Links"", ""News Archives"", """", """", """", """"]","[""July 26, 2013"", ""Contact"", ""About the Department"", ""Latest News"", ""Courage, Pride, Dedication © 2024 Chandler Police Department""]",[],[],"The Chandler Police Department main lobby will be closed for renovations. Please see below for further. The Chandler Police Department main lobby will be closed for renovations. Please see below for further. Toggle navigation City of Chandler Mayor’s Office City Council Fire Department Residents Business Employee Info Toggle navigation City of Chandler Mayor’s Office City Council Fire Department Residents Business Employee Info Toggle navigation Menu Chandler Police About the Department Careers Community Contact Data News Toggle navigation Menu Chandler Police About the Department Careers Community Contact Data News Home Highlight Prescription Medication Drop-Boxes Now Accessible In All Chandler Police Stations Home Highlight Prescription Medication Drop-Boxes Now Accessible In All Chandler Police Stations Search for: Prescription Medication Drop-Boxes Now Accessible In All Chandler Police Stations July 26, 2013 By Sergeant J. Favazzo The Chandler Police Department has installed new MedReturn drop-boxes in the lobby of each station.  These boxes offer a way for residents to anonymously dispose of unwanted or expired prescription drugs. The items that will be accepted for safe disposal include prescriptions, prescription patches, prescription medications, prescription ointments, over-the-counter medications, vitamins, medication samples and medications for pets.  Items that cannot be accepted include sharp needles, thermometers, hydrogen peroxide, inhalers, aerosol cans, medication from businesses or clinics, and ointments, lotions or liquids. The MedReturn drop-boxes are located in the lobby area at each of the following Chandler Police Department buildings: Main Station 250 E. Chicago St. Open 24/7 Desert Breeze Substation 251 North Desert Breeze Blvd. Open Monday-Friday, 8:00 a.m. to 5:00 p.m. only Chandler Heights Substation 4040 E. Chandler Heights Rd. Open Monday-Friday, 8:00 a.m. to 5:00 p.m. only The purpose of the collection program is to provide a consistent system to remove unneeded medications from homes and to help curb the habit of disposing these products by flushing them into the City sewer system. For more information, please contact Sergeant Greg Howarth in the Police Crime Prevention Unit at 480-782-4928. Search for: Quick Links About the Department Office of the Chief Interim Chief Of Police Melissa Deanda Assistant Chief Of Police Dave Ramer Department Events My Precinct Fingerprinting Services Request a Police Report Bicycle Registration General Orders/Accreditation Alarm Information Registered Sex Offenders Citizen Observer (Ride-Along) Vehicle Impounds Barking Dog Police Open Data Public Demonstration Guidelines News Archives August 2022 September 2021 July 2021 September 2020 August 2020 June 2020 May 2020 April 2020 March 2020 February 2020 January 2020 December 2019 "
173,https://www.mass.gov/doc/2022-dalton-police-sergeant-sole-assessment-center-examination-employment-verification-form/download,Training & Hiring Info,Info About Officers,"","",200,"","","","","","","",""
174,https://southamptontownnypolice.gov/775/county-road-39-corridor,Not Criminal Justice Related,Not Criminal Justice Related,"County Road 39 Corridor Land Use Plan | Southampton, NY - Official Website","",200,"Police | Southampton, NY - Official Website","[""County Road 39 Corridor Land Use Plan""]",[],"[""Site Tools"", ""Contact Us"", ""Site Links"", ""Loading""]",[],[],[],"Skip to Main Content EMERGENCY ALERT Notice of LIRR Service Change and Lewis Road Closing This Weekend Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Town Services Community Info How Do I Translate Page Site Tools Home My Account Printer Friendly Email Page Contact Us RSS Site Map Translate Page Notifications Documents Search Home Government Master Plans - Town Wide (Adopted) County Road 39 Corridor County Road 39 Corridor Land Use Plan County Road 39  - Design Guidelines (PDF) County Road 39 Corridor  - Plan (PDF) County Road 39 Corridor Quadrant Map (PDF) County Road 39 Recommendations Maps (PDF) County Road 39 Zoning Maps (PDF) 1970 Master Plan 1999 Comprehensive Plan Climate Action Plan Coastal Res. & Water Prot. Plan Comprehensive Plan Transportation County Road 39 Corridor Master Plans By Hamlets (Adopted) Sustainability Plan Wireless Communications Plan Town Clerk Meetings, Agendas & Minutes Pay Your Taxes Online Services Applications, Forms & Fees Notify Me® FOIL Requests Contact Us Town of Southampton 116 Hampton Road Southampton, NY 11968 Phone: 631-283-6000 Banner photo credit: robertseifertphotography.com Site Links Contact Us Site Map Accessibility Copyright Notices Intranet Job Opportunities Title VI Non-discrimination Policy /QuickLinks.aspx Government Websites by CivicPlus® Enable Google Translate EMERGENCY ALERT Notice of LIRR Service Change and Lewis Road Closing This Weekend Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In Government Town Services Community Info How Do I Translate Page Site Tools Home My Account Printer Friendly Email Page Contact Us RSS Site Map Translate Page Notifications Documents Search Home Government Master Plans - Town Wide (Adopted) County Road 39 Corridor County Road 39 Corridor Land Use Plan County Road 39  - Design Guidelines (PDF) County Road 39 Corridor  - Plan (PDF) County Road 39 Corridor Quadrant Map (PDF) County Road 39 Recommendations Maps (PDF) County Road 39 Zoning Maps (PDF) 1970 Master Plan 1999 Comprehensive Plan Climate Action Plan Coastal Res. & Water Prot. Plan Comprehensive Plan Transportation County Road 39 Corridor Master Plans By Hamlets (Adopted) Sustainability Plan Wireless Communications Plan Town Clerk Meetings, Agendas & Minutes Pay Your Taxes Online Services Applications, Forms & Fees Notify Me® FOIL Requests Contact Us Town of Southampton 116 Hampton Road Southampton, NY 11968 Phone: 631-283-6000 Banner photo credit: robertseifertphotography.com Site Links Contact Us Site Map Accessibility Copyright Notices Intranet Job Opportunities Title VI Non-discrimination Policy /QuickLinks.aspx Government Websites by CivicPlus® Enable Google Translate EMERGENCY ALERT Notice of LIRR Service Change and Lewis Road Closing This Weekend Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In EMERGENCY ALERT Notice of LIRR Service Change and Lewis Road Closing This Weekend Read On... EMERGENCY ALERT Notice of LIRR Service Change and Lewis Road Closing This Weekend Read On... Create a Website Account - Manage notification subscriptions, save form progress and more. Website Sign In "
175,https://www.stcharlesil.gov/news/2018/07/25/police-bike-patrol-unit-patrols-where-cars-can%e2%80%99t,Poor Data Source,Poor Data Source,"Police Bike Patrol Unit Patrols Where Cars Can’t | News | City of St Charles, IL",City news: Police Bike Patrol Unit Patrols Where Cars Can’t,200,"City of St. Charles, Illinois","[""City of St. Charles, Illinois"", ""Police Bike Patrol Unit Patrols Where Cars Can’t""]","[""You are here"", ""Key Resources"", ""Connect With Us""]",[],[],[],[],""
176,https://www.mass.gov/doc/appendix-x-family-assistance-copayments-and-deductibles-0/download,Not Criminal Justice Related,Not Criminal Justice Related,"","",200,"","","","","","","",""
177,https://www.elburn.il.us/event/board-of-police-commissioners-2022-09-22/,Poor Data Source,Poor Data Source,"","",404,"","","","","","","",""
178,https://www.coppelltx.gov/faq.aspx?qid=142,Not Criminal Justice Related,Not Criminal Justice Related,FAQs • Can I have a birthday party at Life Safety Park?,"",200,"Coppell, TX | Official Website",[],"[""▼ Life Safety Park"", ""About the Park"", ""Teachers"", ""Parents/Caregivers"", ""Helpful Resources"", ""Teachers"", ""Parents/Caregivers""]","[""Categories"", ""Live Edit"", ""Loading""]",[],[],[],Skip to Main Content 
179,https://www.montebelloca.gov/departments/police/divisions/patrol/district_policing,Contact Info & Agency Meta,Info About Agencies,"","",200,"","","","","","","",""
180,https://www.mass.gov/doc/randolph-covered-police-firefighterpdf/download,Poor Data Source,Poor Data Source,"","",200,"","","","","","","",""
181,https://brookfieldil.gov/village-manager-selects-new-police-chief/petrak-press-release/,Media Bulletins,Agency-Published Resources,"","",404,"","","","","","","",""
